Date,Product,Pettah_Wholesale,Dambulla_Wholesale,Pettah_Retail,Dambulla_Retail,Narahenpita_Retail
2023-04-10,Cabbage,100.0,75.0,150.0,105.0,200.0
2023-04-10,Carrot,110.0,100.0,150.0,130.0,180.0
2023-04-10,Coconut,95.0,83.0,120.0,88.0,110.0
2023-04-10,Dried Chilli,1090.0,1065.0,1250.0,1095.0,1200.0
2023-04-10,Green Chilli,300.0,275.0,350.0,305.0,500.0
2023-04-10,Lime,220.0,305.0,265.0,335.0,400.0
2023-04-10,Potato,298.0,235.0,320.0,255.0,360.0
2023-04-10,Pumpkin,50.0,33.0,80.0,63.0,100.0
2023-04-10,Red Onion,404.0,360.0,,,
2023-04-10,Snake gourd,140.0,75.0,180.0,105.0,320.0
2023-04-10,Tomato,250.0,200.0,300.0,230.0,360.0
2023-04-11,Beans,250.0,220.0,300.0,250.0,320.0
2023-04-11,Big Onion,90.0,88.0,120.0,108.0,100.0
2023-04-11,Brinjal,250.0,275.0,300.0,305.0,360.0
2023-04-11,Cabbage,100.0,60.0,150.0,90.0,180.0
2023-04-11,Carrot,110.0,110.0,150.0,140.0,200.0
2023-04-11,Coconut,95.0,83.0,120.0,88.0,110.0
2023-04-11,Dried Chilli,1077.0,1065.0,1180.0,1095.0,1200.0
2023-04-11,Green Chilli,300.0,400.0,350.0,430.0,500.0
2023-04-11,Lime,220.0,280.0,260.0,310.0,400.0
2023-04-11,Potato,290.0,255.0,320.0,275.0,360.0
2023-04-11,Pumpkin,50.0,35.0,80.0,65.0,100.0
2023-04-11,Red Onion,400.0,450.0,,,
2023-04-11,Snake gourd,140.0,90.0,180.0,120.0,280.0
2023-04-11,Tomato,250.0,175.0,300.0,205.0,320.0
2023-04-12,Beans,300.0,290.0,350.0,320.0,400.0
2023-04-12,Big Onion,91.0,105.0,120.0,125.0,100.0
2023-04-12,Brinjal,350.0,260.0,400.0,290.0,360.0
2023-04-12,Cabbage,120.0,105.0,180.0,135.0,180.0
2023-04-12,Carrot,200.0,133.0,250.0,163.0,200.0
2023-04-12,Coconut,95.0,78.0,120.0,83.0,110.0
2023-04-12,Dried Chilli,1077.0,1213.0,1180.0,1243.0,1200.0
2023-04-12,Green Chilli,300.0,500.0,350.0,530.0,500.0
2023-04-12,Lime,220.0,190.0,260.0,220.0,500.0
2023-04-12,Potato,290.0,320.0,275.0,360.0,
2023-04-12,Pumpkin,50.0,33.0,80.0,63.0,100.0
2023-04-12,Red Onion,400.0,450.0,,,
2023-04-12,Snake gourd,150.0,95.0,200.0,125.0,280.0
2023-04-12,Tomato,250.0,205.0,300.0,235.0,320.0
2023-04-17,Beans,120.0,125.0,180.0,155.0,400.0
2023-04-17,Big Onion,93.0,93.0,120.0,113.0,100.0
2023-04-17,Brinjal,400.0,305.0,450.0,335.0,360.0
2023-04-17,Cabbage,160.0,165.0,200.0,195.0,180.0
2023-04-17,Carrot,200.0,135.0,250.0,165.0,220.0
2023-04-17,Coconut,95.0,83.0,120.0,88.0,110.0
2023-04-17,Dried Chilli,1075.0,1180.0,1243.0,1200.0,
2023-04-17,Green Chilli,400.0,410.0,450.0,440.0,500.0
2023-04-17,Lime,500.0,290.0,550.0,320.0,500.0
2023-04-17,Potato,293.0,320.0,260.0,360.0,
2023-04-17,Pumpkin,50.0,35.0,80.0,65.0,100.0
2023-04-17,Red Onion,415.0,450.0,,,
2023-04-17,Snake gourd,150.0,90.0,200.0,120.0,280.0
2023-04-17,Tomato,150.0,90.0,200.0,120.0,320.0
2023-04-18,Beans,120.0,88.0,180.0,118.0,240.0
2023-04-18,Big Onion,95.0,88.0,120.0,108.0,100.0
2023-04-18,Brinjal,350.0,245.0,400.0,275.0,500.0
2023-04-18,Cabbage,160.0,145.0,200.0,175.0,280.0
2023-04-18,Carrot,180.0,128.0,230.0,158.0,280.0
2023-04-18,Coconut,95.0,88.0,120.0,93.0,110.0
2023-04-18,Dried Chilli,1075.0,1180.0,1205.0,1200.0,
2023-04-18,Green Chilli,400.0,335.0,450.0,365.0,600.0
2023-04-18,Lime,450.0,365.0,500.0,395.0,600.0
2023-04-18,Potato,288.0,225.0,340.0,255.0,360.0
2023-04-18,Pumpkin,50.0,33.0,80.0,63.0,100.0
2023-04-18,Red Onion,415.0,345.0,,,
2023-04-18,Snake gourd,150.0,90.0,200.0,120.0,280.0
2023-04-18,Tomato,150.0,90.0,200.0,120.0,280.0
2023-04-19,Beans,100.0,85.0,150.0,115.0,260.0
2023-04-19,Big Onion,95.0,93.0,120.0,113.0,100.0
2023-04-19,Brinjal,250.0,175.0,300.0,205.0,400.0
2023-04-19,Cabbage,160.0,135.0,200.0,165.0,260.0
2023-04-19,Carrot,150.0,145.0,200.0,175.0,280.0
2023-04-19,Coconut,95.0,83.0,120.0,88.0,110.0
2023-04-19,Dried Chilli,1075.0,1180.0,1205.0,1200.0,
2023-04-19,Green Chilli,400.0,300.0,450.0,330.0,600.0
2023-04-19,Lime,400.0,475.0,450.0,505.0,600.0
2023-04-19,Potato,290.0,255.0,340.0,275.0,360.0
2023-04-19,Pumpkin,60.0,33.0,100.0,63.0,100.0
2023-04-19,Red Onion,400.0,275.0,,,
2023-04-19,Snake gourd,150.0,75.0,200.0,105.0,280.0
2023-04-19,Tomato,150.0,75.0,200.0,105.0,260.0
2023-04-20,Beans,100.0,225.0,150.0,255.0,360.0
2023-04-20,Big Onion,95.0,98.0,120.0,118.0,110.0
2023-04-20,Brinjal,250.0,135.0,300.0,165.0,320.0
2023-04-20,Cabbage,180.0,115.0,220.0,145.0,200.0
2023-04-20,Carrot,150.0,125.0,200.0,155.0,240.0
2023-04-20,Coconut,95.0,83.0,120.0,88.0,120.0
2023-04-20,Dried Chilli,1075.0,1180.0,,,
2023-04-20,Green Chilli,400.0,215.0,450.0,245.0,500.0
2023-04-20,Lime,400.0,390.0,450.0,420.0,600.0
2023-04-20,Potato,300.0,255.0,340.0,275.0,360.0
2023-04-20,Pumpkin,60.0,28.0,100.0,58.0,100.0
2023-04-20,Red Onion,400.0,365.0,,,
2023-04-20,Snake gourd,130.0,75.0,180.0,105.0,280.0
2023-04-20,Tomato,130.0,105.0,180.0,135.0,200.0
2023-04-21,Beans,120.0,150.0,180.0,180.0,340.0
2023-04-21,Big Onion,95.0,98.0,120.0,118.0,110.0
2023-04-21,Brinjal,300.0,150.0,350.0,180.0,320.0
2023-04-21,Cabbage,160.0,100.0,200.0,130.0,200.0
2023-04-21,Carrot,150.0,135.0,200.0,165.0,240.0
2023-04-21,Coconut,95.0,83.0,120.0,88.0,120.0
2023-04-21,Dried Chilli,1075.0,1180.0,,,
2023-04-21,Green Chilli,400.0,200.0,450.0,230.0,500.0
2023-04-21,Lime,400.0,475.0,450.0,505.0,600.0
2023-04-21,Potato,289.0,250.0,340.0,270.0,360.0
2023-04-21,Pumpkin,60.0,33.0,100.0,63.0,100.0
2023-04-21,Red Onion,400.0,315.0,,,
2023-04-21,Snake gourd,130.0,75.0,180.0,105.0,280.0
2023-04-21,Tomato,130.0,110.0,180.0,140.0,200.0
2023-04-24,Beans,160.0,145.0,200.0,175.0,320.0
2023-04-24,Big Onion,93.0,95.0,120.0,115.0,110.0
2023-04-24,Brinjal,200.0,135.0,250.0,165.0,280.0
2023-04-24,Cabbage,160.0,115.0,200.0,145.0,200.0
2023-04-24,Carrot,140.0,110.0,180.0,140.0,280.0
2023-04-24,Coconut,95.0,75.0,120.0,80.0,120.0
2023-04-24,Dried Chilli,1083.0,1180.0,,,
2023-04-24,Green Chilli,250.0,295.0,300.0,325.0,500.0
2023-04-24,Lime,300.0,375.0,350.0,405.0,600.0
2023-04-24,Potato,295.0,340.0,270.0,360.0,
2023-04-24,Pumpkin,60.0,28.0,100.0,58.0,80.0
2023-04-24,Red Onion,425.0,255.0,,,
2023-04-24,Snake gourd,150.0,90.0,200.0,120.0,320.0
2023-04-24,Tomato,100.0,75.0,140.0,105.0,200.0
2023-04-25,Beans,180.0,175.0,220.0,205.0,360.0
2023-04-25,Big Onion,94.0,98.0,120.0,118.0,110.0
2023-04-25,Brinjal,160.0,135.0,200.0,165.0,280.0
2023-04-25,Cabbage,160.0,115.0,200.0,145.0,200.0
2023-04-25,Carrot,140.0,140.0,180.0,170.0,240.0
2023-04-25,Coconut,95.0,78.0,120.0,83.0,120.0
2023-04-25,Dried Chilli,1063.0,1180.0,1080.0,1200.0,
2023-04-25,Green Chilli,250.0,225.0,300.0,255.0,500.0
2023-04-25,Lime,300.0,265.0,350.0,295.0,500.0
2023-04-25,Potato,295.0,320.0,265.0,360.0,
2023-04-25,Pumpkin,60.0,25.0,100.0,55.0,80.0
2023-04-25,Red Onion,367.0,215.0,,,
2023-04-25,Snake gourd,150.0,90.0,180.0,120.0,320.0
2023-04-25,Tomato,100.0,90.0,140.0,120.0,200.0
2023-04-26,Beans,250.0,175.0,300.0,205.0,360.0
2023-04-26,Big Onion,95.0,98.0,120.0,118.0,110.0
2023-04-26,Brinjal,140.0,150.0,180.0,180.0,280.0
2023-04-26,Cabbage,160.0,125.0,200.0,155.0,200.0
2023-04-26,Carrot,120.0,145.0,150.0,175.0,240.0
2023-04-26,Coconut,95.0,83.0,120.0,88.0,120.0
2023-04-26,Dried Chilli,1083.0,1065.0,1180.0,1095.0,1200.0
2023-04-26,Green Chilli,200.0,185.0,250.0,215.0,500.0
2023-04-26,Lime,250.0,255.0,300.0,285.0,600.0
2023-04-26,Potato,295.0,245.0,320.0,265.0,360.0
2023-04-26,Pumpkin,40.0,25.0,80.0,55.0,80.0
2023-04-26,Red Onion,360.0,190.0,,,
2023-04-26,Snake gourd,150.0,90.0,200.0,120.0,280.0
2023-04-26,Tomato,120.0,85.0,160.0,115.0,200.0
2023-04-27,Beans,250.0,145.0,300.0,175.0,400.0
2023-04-27,Big Onion,97.0,95.0,120.0,115.0,110.0
2023-04-27,Brinjal,140.0,125.0,180.0,155.0,280.0
2023-04-27,Cabbage,160.0,100.0,200.0,130.0,240.0
2023-04-27,Carrot,120.0,110.0,150.0,140.0,200.0
2023-04-27,Coconut,95.0,83.0,120.0,88.0,120.0
2023-04-27,Dried Chilli,1050.0,1065.0,1180.0,1095.0,1200.0
2023-04-27,Green Chilli,200.0,140.0,250.0,170.0,400.0
2023-04-27,Lime,300.0,275.0,350.0,305.0,500.0
2023-04-27,Potato,293.0,240.0,320.0,260.0,360.0
2023-04-27,Pumpkin,40.0,25.0,80.0,55.0,80.0
2023-04-27,Red Onion,345.0,225.0,,,
2023-04-27,Snake gourd,200.0,115.0,250.0,145.0,280.0
2023-04-27,Tomato,120.0,95.0,160.0,125.0,200.0
2023-04-28,Beans,250.0,200.0,300.0,230.0,360.0
2023-04-28,Big Onion,98.0,95.0,120.0,115.0,110.0
2023-04-28,Brinjal,140.0,135.0,180.0,165.0,280.0
2023-04-28,Cabbage,160.0,115.0,200.0,145.0,200.0
2023-04-28,Carrot,120.0,110.0,150.0,140.0,200.0
2023-04-28,Coconut,95.0,83.0,120.0,88.0,120.0
2023-04-28,Dried Chilli,1075.0,1065.0,1180.0,1095.0,1200.0
2023-04-28,Green Chilli,200.0,130.0,250.0,160.0,500.0
2023-04-28,Lime,300.0,275.0,350.0,305.0,500.0
2023-04-28,Potato,293.0,245.0,320.0,265.0,360.0
2023-04-28,Pumpkin,40.0,25.0,80.0,55.0,100.0
2023-04-28,Red Onion,400.0,210.0,,,
2023-04-28,Snake gourd,200.0,110.0,250.0,140.0,320.0
2023-04-28,Tomato,160.0,80.0,200.0,110.0,200.0
2023-05-02,Beans,350.0,265.0,400.0,295.0,500.0
2023-05-02,Big Onion,94.0,99.0,130.0,119.0,120.0
2023-05-02,Brinjal,150.0,175.0,200.0,205.0,240.0
2023-05-02,Cabbage,140.0,130.0,200.0,160.0,240.0
2023-05-02,Carrot,120.0,105.0,160.0,135.0,240.0
2023-05-02,Coconut,95.0,88.0,120.0,93.0,120.0
2023-05-02,Dried Chilli,1083.0,1065.0,1180.0,1095.0,1200.0
2023-05-02,Green Chilli,300.0,155.0,350.0,185.0,400.0
2023-05-02,Lime,300.0,240.0,350.0,270.0,600.0
2023-05-02,Potato,290.0,245.0,320.0,265.0,340.0
2023-05-02,Pumpkin,40.0,35.0,80.0,65.0,220.0
2023-05-02,Red Onion,390.0,275.0,,,
2023-05-02,Snake gourd,200.0,130.0,250.0,160.0,340.0
2023-05-02,Tomato,220.0,165.0,280.0,195.0,340.0
2023-05-03,Beans,350.0,260.0,400.0,290.0,400.0
2023-05-03,Big Onion,95.0,98.0,130.0,118.0,120.0
2023-05-03,Brinjal,150.0,150.0,200.0,180.0,280.0
2023-05-03,Cabbage,140.0,105.0,200.0,135.0,240.0
2023-05-03,Carrot,120.0,105.0,160.0,135.0,200.0
2023-05-03,Coconut,95.0,83.0,120.0,88.0,120.0
2023-05-03,Dried Chilli,1063.0,1090.0,1180.0,1120.0,1200.0
2023-05-03,Green Chilli,250.0,140.0,300.0,170.0,400.0
2023-05-03,Lime,300.0,195.0,350.0,225.0,500.0
2023-05-03,Potato,282.0,235.0,320.0,255.0,340.0
2023-05-03,Pumpkin,40.0,43.0,80.0,73.0,105.0
2023-05-03,Red Onion,393.0,320.0,,,
2023-05-03,Snake gourd,250.0,125.0,280.0,155.0,280.0
2023-05-03,Tomato,250.0,190.0,320.0,220.0,260.0
2023-05-04,Beans,350.0,265.0,400.0,295.0,460.0
2023-05-04,Big Onion,96.0,98.0,130.0,118.0,120.0
2023-05-04,Brinjal,170.0,150.0,220.0,180.0,280.0
2023-05-04,Cabbage,150.0,130.0,220.0,160.0,240.0
2023-05-04,Carrot,120.0,125.0,160.0,155.0,180.0
2023-05-04,Coconut,95.0,83.0,120.0,88.0,120.0
2023-05-04,Dried Chilli,1063.0,1090.0,1180.0,1115.0,1200.0
2023-05-04,Green Chilli,200.0,125.0,250.0,155.0,500.0
2023-05-04,Lime,300.0,265.0,350.0,295.0,500.0
2023-05-04,Potato,284.0,240.0,320.0,260.0,360.0
2023-05-04,Pumpkin,40.0,30.0,80.0,60.0,100.0
2023-05-04,Red Onion,392.0,340.0,,,
2023-05-04,Snake gourd,230.0,145.0,280.0,175.0,360.0
2023-05-04,Tomato,260.0,190.0,330.0,220.0,280.0
2023-05-08,Beans,300.0,245.0,350.0,275.0,440.0
2023-05-08,Big Onion,98.0,103.0,130.0,123.0,120.0
2023-05-08,Brinjal,180.0,160.0,220.0,190.0,320.0
2023-05-08,Cabbage,150.0,145.0,200.0,175.0,200.0
2023-05-08,Carrot,140.0,105.0,180.0,135.0,240.0
2023-05-08,Coconut,95.0,78.0,120.0,83.0,120.0
2023-05-08,Dried Chilli,1075.0,1225.0,1180.0,1255.0,1200.0
2023-05-08,Green Chilli,200.0,175.0,250.0,205.0,500.0
2023-05-08,Lime,300.0,310.0,350.0,340.0,600.0
2023-05-08,Potato,284.0,320.0,260.0,340.0,
2023-05-08,Pumpkin,60.0,48.0,100.0,78.0,80.0
2023-05-08,Red Onion,373.0,325.0,,,
2023-05-08,Snake gourd,250.0,165.0,280.0,195.0,320.0
2023-05-08,Tomato,230.0,225.0,280.0,255.0,360.0
2023-05-09,Beans,350.0,265.0,400.0,295.0,440.0
2023-05-09,Big Onion,98.0,103.0,130.0,123.0,120.0
2023-05-09,Brinjal,150.0,170.0,200.0,200.0,280.0
2023-05-09,Cabbage,150.0,155.0,200.0,185.0,200.0
2023-05-09,Carrot,150.0,135.0,200.0,165.0,240.0
2023-05-09,Coconut,95.0,84.0,120.0,91.0,120.0
2023-05-09,Dried Chilli,1050.0,1040.0,1180.0,1070.0,1200.0
2023-05-09,Green Chilli,200.0,150.0,250.0,180.0,400.0
2023-05-09,Lime,300.0,275.0,350.0,305.0,600.0
2023-05-09,Potato,284.0,320.0,275.0,340.0,
2023-05-09,Pumpkin,80.0,58.0,120.0,88.0,100.0
2023-05-09,Red Onion,383.0,310.0,,,
2023-05-09,Snake gourd,270.0,150.0,300.0,180.0,280.0
2023-05-09,Tomato,230.0,215.0,280.0,245.0,360.0
2023-05-10,Beans,400.0,240.0,450.0,270.0,560.0
2023-05-10,Big Onion,98.0,103.0,130.0,123.0,120.0
2023-05-10,Brinjal,150.0,150.0,200.0,180.0,300.0
2023-05-10,Cabbage,150.0,160.0,200.0,190.0,200.0
2023-05-10,Carrot,150.0,150.0,200.0,180.0,240.0
2023-05-10,Coconut,92.0,83.0,120.0,88.0,120.0
2023-05-10,Dried Chilli,1038.0,1060.0,1180.0,1090.0,1200.0
2023-05-10,Green Chilli,150.0,95.0,200.0,125.0,400.0
2023-05-10,Lime,300.0,290.0,350.0,320.0,600.0
2023-05-10,Potato,284.0,255.0,320.0,275.0,340.0
2023-05-10,Pumpkin,80.0,75.0,120.0,105.0,100.0
2023-05-10,Red Onion,360.0,295.0,,,
2023-05-10,Snake gourd,270.0,175.0,300.0,205.0,280.0
2023-05-10,Tomato,230.0,210.0,280.0,240.0,360.0
2023-05-11,Beans,400.0,325.0,450.0,355.0,540.0
2023-05-11,Big Onion,95.0,103.0,120.0,123.0,120.0
2023-05-11,Brinjal,150.0,185.0,200.0,215.0,320.0
2023-05-11,Cabbage,150.0,165.0,200.0,195.0,240.0
2023-05-11,Carrot,140.0,135.0,180.0,165.0,240.0
2023-05-11,Coconut,92.0,83.0,120.0,88.0,120.0
2023-05-11,Dried Chilli,1033.0,1065.0,1180.0,1095.0,1200.0
2023-05-11,Green Chilli,100.0,75.0,150.0,105.0,300.0
2023-05-11,Lime,250.0,240.0,300.0,270.0,500.0
2023-05-11,Potato,284.0,263.0,320.0,283.0,340.0
2023-05-11,Pumpkin,90.0,70.0,120.0,100.0,120.0
2023-05-11,Red Onion,360.0,310.0,,,
2023-05-11,Snake gourd,270.0,190.0,300.0,220.0,360.0
2023-05-11,Tomato,280.0,300.0,350.0,330.0,400.0
2023-05-12,Beans,400.0,350.0,450.0,380.0,560.0
2023-05-12,Big Onion,100.0,103.0,120.0,123.0,120.0
2023-05-12,Brinjal,150.0,210.0,200.0,240.0,280.0
2023-05-12,Cabbage,150.0,165.0,200.0,195.0,240.0
2023-05-12,Carrot,140.0,140.0,180.0,170.0,200.0
2023-05-12,Coconut,92.0,83.0,120.0,88.0,120.0
2023-05-12,Dried Chilli,1033.0,1055.0,1180.0,1085.0,1200.0
2023-05-12,Green Chilli,100.0,125.0,150.0,155.0,300.0
2023-05-12,Lime,250.0,240.0,300.0,270.0,500.0
2023-05-12,Potato,284.0,263.0,320.0,293.0,340.0
2023-05-12,Pumpkin,90.0,70.0,120.0,100.0,140.0
2023-05-12,Red Onion,360.0,290.0,,,
2023-05-12,Snake gourd,270.0,200.0,300.0,230.0,320.0
2023-05-12,Tomato,300.0,300.0,380.0,330.0,400.0
2023-05-15,Beans,550.0,450.0,600.0,480.0,600.0
2023-05-15,Big Onion,106.0,103.0,120.0,123.0,120.0
2023-05-15,Brinjal,350.0,310.0,400.0,340.0,480.0
2023-05-15,Cabbage,180.0,185.0,250.0,215.0,280.0
2023-05-15,Carrot,200.0,205.0,240.0,235.0,280.0
2023-05-15,Coconut,92.0,83.0,120.0,88.0,120.0
2023-05-15,Dried Chilli,1033.0,1095.0,1180.0,1125.0,1200.0
2023-05-15,Green Chilli,350.0,145.0,400.0,175.0,400.0
2023-05-15,Lime,200.0,225.0,250.0,255.0,500.0
2023-05-15,Potato,284.0,265.0,300.0,285.0,340.0
2023-05-15,Pumpkin,90.0,65.0,140.0,95.0,140.0
2023-05-15,Red Onion,353.0,275.0,,,
2023-05-15,Snake gourd,280.0,215.0,340.0,245.0,480.0
2023-05-15,Tomato,380.0,310.0,430.0,340.0,480.0
2023-05-16,Beans,500.0,390.0,550.0,420.0,600.0
2023-05-16,Big Onion,106.0,103.0,120.0,123.0,120.0
2023-05-16,Brinjal,350.0,325.0,400.0,355.0,460.0
2023-05-16,Cabbage,180.0,190.0,250.0,220.0,280.0
2023-05-16,Carrot,200.0,210.0,240.0,240.0,260.0
2023-05-16,Coconut,95.0,83.0,120.0,88.0,120.0
2023-05-16,Dried Chilli,1033.0,1095.0,1180.0,1125.0,1200.0
2023-05-16,Green Chilli,350.0,135.0,400.0,165.0,400.0
2023-05-16,Lime,200.0,210.0,250.0,240.0,500.0
2023-05-16,Potato,284.0,265.0,300.0,285.0,340.0
2023-05-16,Pumpkin,90.0,65.0,140.0,95.0,140.0
2023-05-16,Red Onion,358.0,290.0,,,
2023-05-16,Snake gourd,280.0,240.0,340.0,270.0,480.0
2023-05-16,Tomato,380.0,265.0,430.0,295.0,480.0
2023-05-17,Beans,500.0,265.0,550.0,295.0,600.0
2023-05-17,Big Onion,105.0,108.0,120.0,128.0,120.0
2023-05-17,Brinjal,320.0,305.0,360.0,335.0,440.0
2023-05-17,Cabbage,160.0,205.0,230.0,235.0,320.0
2023-05-17,Carrot,180.0,255.0,220.0,285.0,280.0
2023-05-17,Coconut,92.0,78.0,120.0,83.0,120.0
2023-05-17,Dried Chilli,1033.0,1175.0,1180.0,1205.0,1200.0
2023-05-17,Green Chilli,300.0,125.0,350.0,155.0,400.0
2023-05-17,Lime,200.0,240.0,250.0,270.0,400.0
2023-05-17,Potato,284.0,245.0,300.0,265.0,340.0
2023-05-17,Pumpkin,90.0,65.0,140.0,95.0,140.0
2023-05-17,Red Onion,358.0,255.0,,,
2023-05-17,Snake gourd,280.0,145.0,340.0,175.0,480.0
2023-05-17,Tomato,380.0,255.0,430.0,285.0,480.0
2023-05-18,Beans,400.0,375.0,450.0,405.0,560.0
2023-05-18,Big Onion,103.0,103.0,120.0,123.0,120.0
2023-05-18,Brinjal,320.0,325.0,360.0,355.0,480.0
2023-05-18,Cabbage,160.0,250.0,230.0,280.0,320.0
2023-05-18,Carrot,180.0,290.0,220.0,320.0,360.0
2023-05-18,Coconut,90.0,78.0,120.0,83.0,120.0
2023-05-18,Dried Chilli,1075.0,1010.0,1180.0,1040.0,1200.0
2023-05-18,Green Chilli,300.0,135.0,350.0,165.0,400.0
2023-05-18,Lime,200.0,175.0,250.0,205.0,400.0
2023-05-18,Potato,276.0,268.0,300.0,288.0,340.0
2023-05-18,Pumpkin,90.0,55.0,140.0,85.0,160.0
2023-05-18,Red Onion,375.0,240.0,,,
2023-05-18,Snake gourd,250.0,290.0,300.0,320.0,400.0
2023-05-18,Tomato,350.0,210.0,400.0,240.0,400.0
2023-05-19,Beans,350.0,350.0,400.0,380.0,560.0
2023-05-19,Big Onion,103.0,105.0,120.0,125.0,110.0
2023-05-19,Brinjal,320.0,290.0,360.0,320.0,480.0
2023-05-19,Cabbage,160.0,240.0,230.0,270.0,320.0
2023-05-19,Carrot,180.0,275.0,220.0,305.0,320.0
2023-05-19,Coconut,90.0,83.0,120.0,88.0,120.0
2023-05-19,Dried Chilli,1050.0,985.0,1180.0,1015.0,1200.0
2023-05-19,Green Chilli,250.0,135.0,300.0,165.0,400.0
2023-05-19,Lime,200.0,225.0,250.0,255.0,400.0
2023-05-19,Potato,276.0,265.0,300.0,285.0,340.0
2023-05-19,Pumpkin,90.0,55.0,140.0,85.0,140.0
2023-05-19,Red Onion,375.0,275.0,,,
2023-05-19,Snake gourd,250.0,245.0,300.0,275.0,400.0
2023-05-19,Tomato,350.0,195.0,400.0,225.0,400.0
2023-05-22,Beans,400.0,225.0,450.0,255.0,480.0
2023-05-22,Big Onion,97.0,98.0,120.0,123.0,120.0
2023-05-22,Brinjal,450.0,340.0,500.0,370.0,560.0
2023-05-22,Cabbage,200.0,270.0,260.0,300.0,320.0
2023-05-22,Carrot,250.0,290.0,300.0,320.0,320.0
2023-05-22,Coconut,90.0,82.0,120.0,87.0,120.0
2023-05-22,Dried Chilli,1000.0,940.0,1180.0,970.0,1200.0
2023-05-22,Green Chilli,300.0,185.0,350.0,215.0,400.0
2023-05-22,Lime,250.0,190.0,300.0,220.0,600.0
2023-05-22,Potato,275.0,265.0,280.0,285.0,340.0
2023-05-22,Pumpkin,90.0,50.0,140.0,80.0,140.0
2023-05-22,Red Onion,350.0,300.0,,,
2023-05-22,Snake gourd,280.0,260.0,340.0,290.0,480.0
2023-05-22,Tomato,300.0,215.0,350.0,245.0,360.0
2023-05-23,Beans,350.0,205.0,400.0,235.0,460.0
2023-05-23,Big Onion,97.0,95.0,120.0,115.0,120.0
2023-05-23,Brinjal,450.0,370.0,500.0,400.0,560.0
2023-05-23,Cabbage,280.0,215.0,330.0,245.0,320.0
2023-05-23,Carrot,300.0,275.0,350.0,305.0,320.0
2023-05-23,Coconut,90.0,83.0,120.0,88.0,110.0
2023-05-23,Dried Chilli,983.0,1000.0,1180.0,1030.0,1200.0
2023-05-23,Green Chilli,300.0,185.0,350.0,205.0,400.0
2023-05-23,Lime,250.0,240.0,300.0,265.0,600.0
2023-05-23,Potato,273.0,265.0,280.0,285.0,340.0
2023-05-23,Pumpkin,90.0,55.0,120.0,85.0,140.0
2023-05-23,Red Onion,350.0,275.0,,,
2023-05-23,Snake gourd,300.0,245.0,350.0,275.0,480.0
2023-05-23,Tomato,250.0,215.0,300.0,245.0,360.0
2023-05-24,Beans,300.0,195.0,350.0,225.0,600.0
2023-05-24,Big Onion,97.0,95.0,120.0,115.0,120.0
2023-05-24,Brinjal,450.0,385.0,500.0,415.0,600.0
2023-05-24,Cabbage,280.0,275.0,330.0,305.0,360.0
2023-05-24,Carrot,280.0,245.0,320.0,275.0,360.0
2023-05-24,Coconut,90.0,73.0,120.0,78.0,110.0
2023-05-24,Dried Chilli,983.0,955.0,1180.0,985.0,1200.0
2023-05-24,Green Chilli,300.0,275.0,350.0,305.0,400.0
2023-05-24,Lime,250.0,245.0,300.0,275.0,400.0
2023-05-24,Potato,274.0,280.0,285.0,340.0,
2023-05-24,Pumpkin,90.0,63.0,120.0,93.0,140.0
2023-05-24,Red Onion,350.0,310.0,,,
2023-05-24,Snake gourd,300.0,260.0,350.0,290.0,480.0
2023-05-24,Tomato,250.0,200.0,300.0,230.0,360.0
2023-05-25,Beans,300.0,265.0,350.0,295.0,580.0
2023-05-25,Big Onion,96.0,103.0,120.0,123.0,120.0
2023-05-25,Brinjal,450.0,425.0,500.0,455.0,600.0
2023-05-25,Cabbage,280.0,240.0,330.0,270.0,360.0
2023-05-25,Carrot,280.0,310.0,320.0,340.0,360.0
2023-05-25,Coconut,90.0,85.0,120.0,90.0,110.0
2023-05-25,Dried Chilli,983.0,970.0,1180.0,1000.0,1200.0
2023-05-25,Green Chilli,300.0,190.0,350.0,220.0,400.0
2023-05-25,Lime,300.0,225.0,350.0,255.0,400.0
2023-05-25,Potato,273.0,280.0,285.0,340.0,
2023-05-25,Pumpkin,90.0,45.0,120.0,75.0,140.0
2023-05-25,Red Onion,350.0,275.0,,,
2023-05-25,Snake gourd,300.0,290.0,350.0,320.0,480.0
2023-05-25,Tomato,250.0,190.0,300.0,220.0,360.0
2023-05-26,Beans,400.0,315.0,450.0,345.0,480.0
2023-05-26,Big Onion,95.0,98.0,120.0,118.0,100.0
2023-05-26,Brinjal,450.0,375.0,500.0,405.0,600.0
2023-05-26,Cabbage,300.0,235.0,380.0,265.0,360.0
2023-05-26,Carrot,260.0,275.0,300.0,305.0,360.0
2023-05-26,Coconut,90.0,68.0,120.0,73.0,110.0
2023-05-26,Dried Chilli,983.0,980.0,1180.0,1010.0,1200.0
2023-05-26,Green Chilli,300.0,220.0,350.0,250.0,400.0
2023-05-26,Lime,300.0,210.0,350.0,240.0,600.0
2023-05-26,Potato,277.0,265.0,320.0,285.0,340.0
2023-05-26,Pumpkin,90.0,50.0,120.0,80.0,140.0
2023-05-26,Red Onion,340.0,300.0,,,
2023-05-26,Snake gourd,300.0,265.0,350.0,295.0,400.0
2023-05-26,Tomato,250.0,220.0,300.0,250.0,320.0
2023-05-29,Beans,400.0,325.0,450.0,355.0,500.0
